neurotransmitter,neuron_class,bodyId_pre,bodyId_post,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
acetylcholine,neuron10,14112,37166542134,LegNp(T1)(L),15635,34217,46319,15627,34232,46319,0.974,0.624154
acetylcholine,neuron10,14112,45799001883,LegNp(T1)(R),26464,36105,57428,26477,36111,57405,0.974,0.646133
acetylcholine,neuron10,14112,16080,LegNp(T1)(R),29033,40179,57679,29032,40188,57695,0.979,0.999999
acetylcholine,neuron10,14112,36781695456,LegNp(T1)(R),24787,37690,45900,24779,37674,45896,0.971,0.998035
acetylcholine,neuron10,14112,38795220508,LegNp(T1)(R),33483,32279,48225,33481,32258,48235,0.972,0.998595
acetylcholine,neuron10,14112,45374772218,LegNp(T1)(R),30133,34362,56495,30147,34367,56511,0.979,0.999997
acetylcholine,neuron10,14112,37569973764,LegNp(T1)(L),17296,33249,46891,17318,33266,46893,0.973,0.3206
acetylcholine,neuron10,14112,102694,LegNp(T1)(R),31936,34402,46392,31961,34424,46397,0.972,0.667317
acetylcholine,neuron10,14112,44550722254,LegNp(T1)(R),32816,33953,55426,32828,33957,55436,0.972,0.762578
acetylcholine,neuron11,13030,32617499989,LTct,18255,29050,40942,18273,29017,40933,0.98,0.360975
acetylcholine,neuron11,13030,39597068247,LegNp(T1)(L),18459,29741,49791,18485,29756,49774,0.974,0.562003
acetylcholine,neuron11,13030,44949599432,IntTct,21538,31994,56053,21552,32007,56050,0.982,0.855572
acetylcholine,neuron11,13030,15032,IntTct,22154,29500,51510,22184,29508,51501,0.978,0.600539
acetylcholine,neuron11,13030,39186787806,LegNp(T1)(L),19615,29583,48911,19610,29589,48890,0.975,0.999992
acetylcholine,neuron11,13030,44949596324,IntTct,21434,32075,55990,21431,32079,55968,0.971,0.999986
acetylcholine,neuron11,13030,32617498491,LTct,18370,28999,40893,18359,28974,40897,0.983,0.7091
acetylcholine,neuron11,13030,39186949866,IntTct,21087,29570,49189,21109,29568,49149,0.971,0.417422
acetylcholine,neuron11,13030,32617499254,LTct,18351,28998,40962,18311,28998,40943,0.974,0.275358
acetylcholine,neuron11,13030,13693,IntTct,20756,27950,44756,20768,27955,44767,0.971,1.0
acetylcholine,neuron11,13030,32617497437,LTct,18255,29050,40942,18238,29086,40938,0.98,0.483667
acetylcholine,neuron11,13030,13892,LegNp(T1)(L),18135,30470,49612,18127,30439,49628,0.974,0.204562
acetylcholine,neuron11,13030,11907,IntTct,21409,27867,44981,21406,27892,44957,0.971,0.466202
acetylcholine,neuron11,13030,32617499711,LTct,18370,28999,40893,18371,28987,40916,0.983,0.994321
acetylcholine,neuron11,13030,10440,LTct,18255,29050,40942,18255,29034,40961,0.98,0.931533
acetylcholine,neuron11,13030,44949520082,IntTct,20682,31980,56058,20666,31961,56058,0.986,0.971245
acetylcholine,neuron11,13030,39593761207,IntTct,21424,29034,49328,21438,29014,49344,0.979,0.987902
acetylcholine,neuron11,13030,30148292469,LegNp(T2)(L),18303,27981,37479,18319,27988,37484,0.981,0.999432
acetylcholine,neuron11,13030,30148292740,LegNp(T2)(L),18214,27929,37468,18232,27908,37496,0.971,0.240919
acetylcholine,neuron11,13030,31800284046,LegNp(T2)(L),17721,29625,39551,17707,29634,39558,0.971,1.0
acetylcholine,neuron11,13030,36180,LegNp(T1)(L),18459,29741,49791,18462,29723,49795,0.974,0.636457
acetylcholine,neuron11,13030,10950,IntTct,22281,29433,51643,22277,29449,51619,0.972,0.660336
acetylcholine,neuron11,13030,44949559133,IntTct,20682,31980,56058,20679,32011,56045,0.986,0.654101
acetylcholine,neuron11,13030,10950,IntTct,22154,29500,51510,22153,29503,51530,0.978,0.973586
acetylcholine,neuron11,13030,38783670849,LegNp(T1)(L),21232,30340,48797,21242,30328,48791,0.976,1.0
acetylcholine,neuron11,13030,152486,LTct,21927,30887,51218,21908,30883,51223,0.977,1.0
acetylcholine,neuron11,13030,44949598026,IntTct,21538,31994,56053,21557,31987,56050,0.982,0.998829
acetylcholine,neuron11,13030,15580,IntTct,21147,29671,49281,21156,29668,49300,0.981,0.997118
acetylcholine,neuron11,13030,35893498192,IntTct,21409,27867,44981,21395,27867,44957,0.971,0.5519
acetylcholine,neuron11,13030,21024,IntTct,21585,28938,49330,21577,28945,49358,0.973,0.311025
acetylcholine,neuron11,13030,44949557741,IntTct,20811,31910,56023,20818,31915,56002,0.981,0.962454
acetylcholine,neuron11,13030,39186827571,LegNp(T1)(L),19615,29583,48911,19621,29597,48921,0.975,1.0
acetylcholine,neuron11,13030,24058,LTct,18255,29050,40942,18242,29052,40954,0.98,0.999993
acetylcholine,neuron11,13030,17076,LegNp(T1)(L),18084,30449,49570,18048,30452,49556,0.973,0.392693
acetylcholine,neuron11,13030,23412,IntTct,21585,28938,49330,21616,28965,49340,0.973,0.26099
acetylcholine,neuron11,13030,11397,IntTct,21393,29052,49245,21394,29061,49218,0.976,0.892781
acetylcholine,neuron11,13030,40007417321,LegNp(T1)(L),18459,29741,49791,18439,29746,49828,0.974,0.269883
acetylcholine,neuron11,13030,44949559133,IntTct,20710,32019,56031,20680,32010,56037,0.979,0.638982
acetylcholine,neuron11,13030,38769437848,IntTct,20534,28503,48534,20538,28496,48494,0.971,0.22651
acetylcholine,neuron11,13030,44949558370,IntTct,20811,31910,56023,20822,31903,56011,0.981,0.908296
acetylcholine,neuron11,13030,39183452208,IntTct,21585,28938,49330,21605,28945,49340,0.973,0.99999
acetylcholine,neuron11,13030,44532251622,IntTct,22156,31478,55647,22175,31439,55640,0.977,0.340983
acetylcholine,neuron11,13030,15825,LegNp(T2)(L),18214,27929,37468,18201,27933,37441,0.971,0.559525
acetylcholine,neuron11,13030,41238797009,IntTct,22154,29500,51510,22166,29510,51520,0.978,0.798168
acetylcholine,neuron11,13030,39604139206,LegNp(T1)(L),18164,30536,49577,18180,30528,49577,0.971,0.99998
acetylcholine,neuron11,13030,15569,IntTct,22044,31410,55569,22025,31379,55590,0.973,0.234166
acetylcholine,neuron11,13030,14453,IntTct,21884,28609,50105,21865,28626,50080,0.973,0.336051
acetylcholine,neuron11,13030,152486,LTct,21950,30766,51232,21943,30754,51247,0.976,0.999993
acetylcholine,neuron11,13030,19246,IntTct,21044,29620,49170,21033,29612,49156,0.982,0.997248
acetylcholine,neuron11,13030,15032,IntTct,20661,28002,44728,20633,28010,44738,0.978,0.626831
acetylcholine,neuron12,13099,158008,LegNp(T1)(R),30227,39007,51242,30241,39000,51252,0.972,0.999993
acetylcholine,neuron12,13099,41253498711,LegNp(T1)(R),29841,31357,51590,29857,31347,51586,0.971,0.47818
acetylcholine,neuron12,13099,40892709236,LegNp(T1)(R),30176,38926,51173,30169,38906,51183,0.972,0.996668
acetylcholine,neuron12,13099,44547030108,LegNp(T1)(R),30439,33124,55836,30458,33134,55843,0.981,0.582743
acetylcholine,neuron12,13099,44550487417,LegNp(T1)(R),29528,33466,55694,29530,33485,55701,0.978,0.918575
acetylcholine,neuron12,13099,42933634344,LegNp(T1)(R),27240,37415,53558,27247,37407,53575,0.974,1.0
acetylcholine,neuron12,13099,13938,LegNp(T1)(R),27212,37496,53429,27229,37475,53397,0.977,0.999287
acetylcholine,neuron12,13099,40429329702,LegNp(T1)(R),30541,31212,50503,30523,31206,50511,0.971,0.988333
acetylcholine,neuron12,13099,18337,LegNp(T1)(R),26900,37237,54893,26901,37257,54886,0.981,0.994696
acetylcholine,neuron12,13099,10398,LegNp(T1)(R),29841,31357,51590,29843,31346,51572,0.971,0.999633
acetylcholine,neuron12,13099,41253539298,LegNp(T1)(R),29841,31357,51590,29859,31349,51605,0.971,0.999429
acetylcholine,neuron12,13099,44547028554,LegNp(T1)(R),30439,33124,55836,30457,33128,55829,0.981,0.871694
acetylcholine,neuron12,13099,44546948429,LegNp(T1)(R),29489,33348,55671,29515,33336,55639,0.974,0.266696
acetylcholine,neuron12,13099,44550487851,LegNp(T1)(R),29528,33466,55694,29519,33491,55726,0.978,0.219141
